location,name,freq,weighting,n_factors,date,ret
usa,accruals,monthly,vw_cap,6,1978-11-30,-0.00680086383640273
usa,accruals,monthly,vw_cap,6,1978-12-31,-0.00437714238864198
usa,accruals,monthly,vw_cap,6,1979-01-31,0.0101559061398154
usa,accruals,monthly,vw_cap,6,1979-02-28,0.00820584569533125
usa,accruals,monthly,vw_cap,6,1979-03-31,-0.00143638204992754
usa,accruals,monthly,vw_cap,6,1979-04-30,0.0014418642688727
usa,accruals,monthly,vw_cap,6,1979-05-31,0.000329874908537709
usa,accruals,monthly,vw_cap,6,1979-06-30,0.00678317953664412
usa,accruals,monthly,vw_cap,6,1979-07-31,0.00731511461546283
usa,accruals,monthly,vw_cap,6,1979-08-31,-0.00385866844425328
usa,accruals,monthly,vw_cap,6,1979-09-30,0.00165989354841896
usa,accruals,monthly,vw_cap,6,1979-10-31,0.00311796299929136
usa,accruals,monthly,vw_cap,6,1979-11-30,-0.00737998705668736
usa,accruals,monthly,vw_cap,6,1979-12-31,0.00509561318903909
usa,accruals,monthly,vw_cap,6,1980-01-31,0.013600461761525
usa,accruals,monthly,vw_cap,6,1980-02-29,-0.000555002542881902
usa,accruals,monthly,vw_cap,6,1980-03-31,0.00566601767033815
usa,accruals,monthly,vw_cap,6,1980-04-30,0.00723419501865742
usa,accruals,monthly,vw_cap,6,1980-05-31,0.00082610607931518
usa,accruals,monthly,vw_cap,6,1980-06-30,0.00334487038872218
usa,accruals,monthly,vw_cap,6,1980-07-31,-0.0270756817250544
usa,accruals,monthly,vw_cap,6,1980-08-31,-0.0047177882855
usa,accruals,monthly,vw_cap,6,1980-09-30,-0.0076469637408518
usa,accruals,monthly,vw_cap,6,1980-10-31,0.00487481170579908
usa,accruals,monthly,vw_cap,6,1980-11-30,-0.0288813439034456
usa,accruals,monthly,vw_cap,6,1980-12-31,0.0021838822606997
usa,accruals,monthly,vw_cap,6,1981-01-31,0.026950298273291
usa,accruals,monthly,vw_cap,6,1981-02-28,0.0062580530097956
usa,accruals,monthly,vw_cap,6,1981-03-31,-0.00106003453610942
usa,accruals,monthly,vw_cap,6,1981-04-30,0.00275672368328848
usa,accruals,monthly,vw_cap,6,1981-05-31,-0.0034636631338374
usa,accruals,monthly,vw_cap,6,1981-06-30,0.0287850893749343
usa,accruals,monthly,vw_cap,6,1981-07-31,-0.00399553303563598
usa,accruals,monthly,vw_cap,6,1981-08-31,0.0138296953505073
usa,accruals,monthly,vw_cap,6,1981-09-30,0.0290149428553488
usa,accruals,monthly,vw_cap,6,1981-10-31,-0.0128692266218884
usa,accruals,monthly,vw_cap,6,1981-11-30,0.0086958461068611
usa,accruals,monthly,vw_cap,6,1981-12-31,0.0158338654314681
usa,accruals,monthly,vw_cap,6,1982-01-31,0.0242712557048187
usa,accruals,monthly,vw_cap,6,1982-02-28,0.0389293590591659
usa,accruals,monthly,vw_cap,6,1982-03-31,0.022873586407033
usa,accruals,monthly,vw_cap,6,1982-04-30,0.00454214102352126
usa,accruals,monthly,vw_cap,6,1982-05-31,0.00835506712879342
usa,accruals,monthly,vw_cap,6,1982-06-30,0.0263239965662667
usa,accruals,monthly,vw_cap,6,1982-07-31,0.0119430175010097
usa,accruals,monthly,vw_cap,6,1982-08-31,-0.00612920020817542
usa,accruals,monthly,vw_cap,6,1982-09-30,0.0100068881270419
usa,accruals,monthly,vw_cap,6,1982-10-31,-0.0247315303882213
usa,accruals,monthly,vw_cap,6,1982-11-30,-0.0187238907791272
usa,accruals,monthly,vw_cap,6,1982-12-31,0.00951607363195159
usa,accruals,monthly,vw_cap,6,1983-01-31,-0.0090091050212251
usa,accruals,monthly,vw_cap,6,1983-02-28,0.0137676639236979
usa,accruals,monthly,vw_cap,6,1983-03-31,0.0128913267201834
usa,accruals,monthly,vw_cap,6,1983-04-30,0.00622236485563989
usa,accruals,monthly,vw_cap,6,1983-05-31,-0.00890280665649668
usa,accruals,monthly,vw_cap,6,1983-06-30,-0.0190056063371673
usa,accruals,monthly,vw_cap,6,1983-07-31,0.0248412952682537
usa,accruals,monthly,vw_cap,6,1983-08-31,0.0143102515823581
usa,accruals,monthly,vw_cap,6,1983-09-30,0.00988022263401608
usa,accruals,monthly,vw_cap,6,1983-10-31,0.0276390446477656
usa,accruals,monthly,vw_cap,6,1983-11-30,-0.00443212910346198
usa,accruals,monthly,vw_cap,6,1983-12-31,0.0100939602770616
usa,accruals,monthly,vw_cap,6,1984-01-31,0.0207788680731821
usa,accruals,monthly,vw_cap,6,1984-02-29,0.00393976580835343
usa,accruals,monthly,vw_cap,6,1984-03-31,0.0151959763087482
usa,accruals,monthly,vw_cap,6,1984-04-30,0.00105179472420499
usa,accruals,monthly,vw_cap,6,1984-05-31,0.00600533932111749
usa,accruals,monthly,vw_cap,6,1984-06-30,-0.00701749336494153
usa,accruals,monthly,vw_cap,6,1984-07-31,0.00193344348012904
usa,accruals,monthly,vw_cap,6,1984-08-31,-0.0155304203791577
usa,accruals,monthly,vw_cap,6,1984-09-30,0.0268702359576605
usa,accruals,monthly,vw_cap,6,1984-10-31,0.00888729501207512
usa,accruals,monthly,vw_cap,6,1984-11-30,0.0264999917248806
usa,accruals,monthly,vw_cap,6,1984-12-31,-0.00770476731130438
usa,accruals,monthly,vw_cap,6,1985-01-31,-0.0363015181018738
usa,accruals,monthly,vw_cap,6,1985-02-28,0.0100639038921217
usa,accruals,monthly,vw_cap,6,1985-03-31,0.0371562642167671
usa,accruals,monthly,vw_cap,6,1985-04-30,0.020801086068614
usa,accruals,monthly,vw_cap,6,1985-05-31,0.00691885484337553
usa,accruals,monthly,vw_cap,6,1985-06-30,0.00423249263772935
usa,accruals,monthly,vw_cap,6,1985-07-31,-0.00381741486437842
usa,accruals,monthly,vw_cap,6,1985-08-31,0.0221736443011512
usa,accruals,monthly,vw_cap,6,1985-09-30,0.0238502633403196
usa,accruals,monthly,vw_cap,6,1985-10-31,0.00609094664601221
usa,accruals,monthly,vw_cap,6,1985-11-30,-0.0147294118621358
usa,accruals,monthly,vw_cap,6,1985-12-31,-0.00347081725242438
usa,accruals,monthly,vw_cap,6,1986-01-31,0.00698542307189905
usa,accruals,monthly,vw_cap,6,1986-02-28,-0.00604639698413406
usa,accruals,monthly,vw_cap,6,1986-03-31,-0.00133650112046754
usa,accruals,monthly,vw_cap,6,1986-04-30,-0.00964217631664746
usa,accruals,monthly,vw_cap,6,1986-05-31,0.000678921494199748
usa,accruals,monthly,vw_cap,6,1986-06-30,-0.0040348335051925
usa,accruals,monthly,vw_cap,6,1986-07-31,0.0264583450130782
usa,accruals,monthly,vw_cap,6,1986-08-31,0.0224534757628871
usa,accruals,monthly,vw_cap,6,1986-09-30,0.00888357120781149
usa,accruals,monthly,vw_cap,6,1986-10-31,-0.00509605195707312
usa,accruals,monthly,vw_cap,6,1986-11-30,0.00321197372650482
usa,accruals,monthly,vw_cap,6,1986-12-31,0.00597767232723842
usa,accruals,monthly,vw_cap,6,1987-01-31,-0.00344003439117363
usa,accruals,monthly,vw_cap,6,1987-02-28,-0.0153637229658991
usa,accruals,monthly,vw_cap,6,1987-03-31,0.0131813077356539
usa,accruals,monthly,vw_cap,6,1987-04-30,0.0121249898000973
usa,accruals,monthly,vw_cap,6,1987-05-31,0.00838483374670571
usa,accruals,monthly,vw_cap,6,1987-06-30,0.00584592321496314
usa,accruals,monthly,vw_cap,6,1987-07-31,0.00682109544707028
usa,accruals,monthly,vw_cap,6,1987-08-31,-0.00798529020277033
usa,accruals,monthly,vw_cap,6,1987-09-30,0.0210300856371668
usa,accruals,monthly,vw_cap,6,1987-10-31,0.0390652644510439
usa,accruals,monthly,vw_cap,6,1987-11-30,0.0159492959151825
usa,accruals,monthly,vw_cap,6,1987-12-31,-0.0249849373772404
usa,accruals,monthly,vw_cap,6,1988-01-31,0.0145218366529554
usa,accruals,monthly,vw_cap,6,1988-02-29,-0.0149502289979672
usa,accruals,monthly,vw_cap,6,1988-03-31,-0.00415271238118201
usa,accruals,monthly,vw_cap,6,1988-04-30,0.0110275489336206
usa,accruals,monthly,vw_cap,6,1988-05-31,0.0126632630501023
usa,accruals,monthly,vw_cap,6,1988-06-30,-0.00754270678167484
usa,accruals,monthly,vw_cap,6,1988-07-31,0.00891608590038368
usa,accruals,monthly,vw_cap,6,1988-08-31,0.0141958354333756
usa,accruals,monthly,vw_cap,6,1988-09-30,0.000631881556946301
usa,accruals,monthly,vw_cap,6,1988-10-31,0.00547334085985602
usa,accruals,monthly,vw_cap,6,1988-11-30,0.00751162858411135
usa,accruals,monthly,vw_cap,6,1988-12-31,-0.00464670073715941
usa,accruals,monthly,vw_cap,6,1989-01-31,-0.00198908628278405
usa,accruals,monthly,vw_cap,6,1989-02-28,0.00550205238946587
usa,accruals,monthly,vw_cap,6,1989-03-31,0.00805336649364932
usa,accruals,monthly,vw_cap,6,1989-04-30,0.00210046102165913
usa,accruals,monthly,vw_cap,6,1989-05-31,0.00233604080706138
usa,accruals,monthly,vw_cap,6,1989-06-30,0.0165714486378051
usa,accruals,monthly,vw_cap,6,1989-07-31,0.00295200891473087
usa,accruals,monthly,vw_cap,6,1989-08-31,0.00389796986429619
usa,accruals,monthly,vw_cap,6,1989-09-30,0.000630384464633356
usa,accruals,monthly,vw_cap,6,1989-10-31,0.00271495222294558
usa,accruals,monthly,vw_cap,6,1989-11-30,0.000235422226020608
usa,accruals,monthly,vw_cap,6,1989-12-31,-0.0068681769880758
usa,accruals,monthly,vw_cap,6,1990-01-31,-0.00665757991188315
usa,accruals,monthly,vw_cap,6,1990-02-28,0.000109278124529486
usa,accruals,monthly,vw_cap,6,1990-03-31,-0.0127560250286389
usa,accruals,monthly,vw_cap,6,1990-04-30,-0.00983242294985516
usa,accruals,monthly,vw_cap,6,1990-05-31,-0.00869689407844974
usa,accruals,monthly,vw_cap,6,1990-06-30,-0.00779082670860157
usa,accruals,monthly,vw_cap,6,1990-07-31,0.00971657527597931
usa,accruals,monthly,vw_cap,6,1990-08-31,0.0110108856235804
usa,accruals,monthly,vw_cap,6,1990-09-30,-0.00838462502240576
usa,accruals,monthly,vw_cap,6,1990-10-31,-0.0214882824180883
usa,accruals,monthly,vw_cap,6,1990-11-30,-0.000691509500936541
usa,accruals,monthly,vw_cap,6,1990-12-31,0.0026079065602371
usa,accruals,monthly,vw_cap,6,1991-01-31,0.0138221170289368
usa,accruals,monthly,vw_cap,6,1991-02-28,-0.00465854826813703
usa,accruals,monthly,vw_cap,6,1991-03-31,0.00374709675011163
usa,accruals,monthly,vw_cap,6,1991-04-30,0.00788137706526011
usa,accruals,monthly,vw_cap,6,1991-05-31,-0.00820390984807166
usa,accruals,monthly,vw_cap,6,1991-06-30,0.00438757201239864
usa,accruals,monthly,vw_cap,6,1991-07-31,-0.00489304710755372
usa,accruals,monthly,vw_cap,6,1991-08-31,-0.00437869694226136
usa,accruals,monthly,vw_cap,6,1991-09-30,-0.0125124412993202
usa,accruals,monthly,vw_cap,6,1991-10-31,-0.00452912263963789
usa,accruals,monthly,vw_cap,6,1991-11-30,-0.0157931539136896
usa,accruals,monthly,vw_cap,6,1991-12-31,-0.00806176457151531
usa,accruals,monthly,vw_cap,6,1992-01-31,0.0274288030402486
usa,accruals,monthly,vw_cap,6,1992-02-29,0.0210106896448316
usa,accruals,monthly,vw_cap,6,1992-03-31,0.00333433869433521
usa,accruals,monthly,vw_cap,6,1992-04-30,0.0216565845534864
usa,accruals,monthly,vw_cap,6,1992-05-31,0.00139282521966943
usa,accruals,monthly,vw_cap,6,1992-06-30,0.0019127590311872
usa,accruals,monthly,vw_cap,6,1992-07-31,0.00245189768619975
usa,accruals,monthly,vw_cap,6,1992-08-31,-0.00852877171020212
usa,accruals,monthly,vw_cap,6,1992-09-30,0.00446198276460444
usa,accruals,monthly,vw_cap,6,1992-10-31,-0.00372520666951767
usa,accruals,monthly,vw_cap,6,1992-11-30,-0.00398685965129782
usa,accruals,monthly,vw_cap,6,1992-12-31,0.00276765439749201
usa,accruals,monthly,vw_cap,6,1993-01-31,0.0104801626196056
usa,accruals,monthly,vw_cap,6,1993-02-28,0.0184421017183245
usa,accruals,monthly,vw_cap,6,1993-03-31,0.00924706094562913
usa,accruals,monthly,vw_cap,6,1993-04-30,0.0155344967348994
usa,accruals,monthly,vw_cap,6,1993-05-31,-0.00123569386057772
usa,accruals,monthly,vw_cap,6,1993-06-30,0.00348614997804594
usa,accruals,monthly,vw_cap,6,1993-07-31,0.0124873337017443
usa,accruals,monthly,vw_cap,6,1993-08-31,0.000206495169204087
usa,accruals,monthly,vw_cap,6,1993-09-30,-0.00724585722696012
usa,accruals,monthly,vw_cap,6,1993-10-31,0.00779377893296463
usa,accruals,monthly,vw_cap,6,1993-11-30,0.00340671905811649
usa,accruals,monthly,vw_cap,6,1993-12-31,0.00139666974704848
usa,accruals,monthly,vw_cap,6,1994-01-31,0.0143872827024894
usa,accruals,monthly,vw_cap,6,1994-02-28,-0.00117928138108476
usa,accruals,monthly,vw_cap,6,1994-03-31,0.00265807076091716
usa,accruals,monthly,vw_cap,6,1994-04-30,0.0077087517815989
usa,accruals,monthly,vw_cap,6,1994-05-31,0.00595772260896125
usa,accruals,monthly,vw_cap,6,1994-06-30,0.0154938321330527
usa,accruals,monthly,vw_cap,6,1994-07-31,0.00560681470288896
usa,accruals,monthly,vw_cap,6,1994-08-31,-0.00142151108033311
usa,accruals,monthly,vw_cap,6,1994-09-30,0.00318156929538056
usa,accruals,monthly,vw_cap,6,1994-10-31,0.000399091322492533
usa,accruals,monthly,vw_cap,6,1994-11-30,-0.0116148242790769
usa,accruals,monthly,vw_cap,6,1994-12-31,0.00588751405230664
usa,accruals,monthly,vw_cap,6,1995-01-31,0.0112245156447344
usa,accruals,monthly,vw_cap,6,1995-02-28,0.00627620453427978
usa,accruals,monthly,vw_cap,6,1995-03-31,0.00739384811111095
usa,accruals,monthly,vw_cap,6,1995-04-30,0.00366199795007767
usa,accruals,monthly,vw_cap,6,1995-05-31,0.0057143347025495
usa,accruals,monthly,vw_cap,6,1995-06-30,-0.0129645667988813
usa,accruals,monthly,vw_cap,6,1995-07-31,-0.00828168353305944
usa,accruals,monthly,vw_cap,6,1995-08-31,0.00759034093916749
usa,accruals,monthly,vw_cap,6,1995-09-30,0.00351326510900087
usa,accruals,monthly,vw_cap,6,1995-10-31,0.00633661349926862
usa,accruals,monthly,vw_cap,6,1995-11-30,0.00251317249166324
usa,accruals,monthly,vw_cap,6,1995-12-31,0.00784944194903697
usa,accruals,monthly,vw_cap,6,1996-01-31,0.0125447390174279
usa,accruals,monthly,vw_cap,6,1996-02-29,-0.00439746402545266
usa,accruals,monthly,vw_cap,6,1996-03-31,0.00400752662976265
usa,accruals,monthly,vw_cap,6,1996-04-30,-0.0108311427622439
usa,accruals,monthly,vw_cap,6,1996-05-31,-0.013237062696956
usa,accruals,monthly,vw_cap,6,1996-06-30,0.0280365836193452
usa,accruals,monthly,vw_cap,6,1996-07-31,0.0132115700992034
usa,accruals,monthly,vw_cap,6,1996-08-31,-0.00694702393917837
usa,accruals,monthly,vw_cap,6,1996-09-30,-0.0092198969942893
usa,accruals,monthly,vw_cap,6,1996-10-31,0.0180725037796561
usa,accruals,monthly,vw_cap,6,1996-11-30,0.00690125781942295
usa,accruals,monthly,vw_cap,6,1996-12-31,0.00482348340420106
usa,accruals,monthly,vw_cap,6,1997-01-31,-0.0066827673397839
usa,accruals,monthly,vw_cap,6,1997-02-28,0.0140587785880167
usa,accruals,monthly,vw_cap,6,1997-03-31,0.0203930150340867
usa,accruals,monthly,vw_cap,6,1997-04-30,0.0109357329852436
usa,accruals,monthly,vw_cap,6,1997-05-31,-0.0170057108972813
usa,accruals,monthly,vw_cap,6,1997-06-30,-0.00849932720507939
usa,accruals,monthly,vw_cap,6,1997-07-31,0.00421350789634946
usa,accruals,monthly,vw_cap,6,1997-08-31,-0.00355547685661337
usa,accruals,monthly,vw_cap,6,1997-09-30,-0.00168423709601988
usa,accruals,monthly,vw_cap,6,1997-10-31,0.00224615965286916
usa,accruals,monthly,vw_cap,6,1997-11-30,0.000384598874426553
usa,accruals,monthly,vw_cap,6,1997-12-31,0.00382268353092277
usa,accruals,monthly,vw_cap,6,1998-01-31,0.00789265722062755
usa,accruals,monthly,vw_cap,6,1998-02-28,-0.0106796753920406
usa,accruals,monthly,vw_cap,6,1998-03-31,0.0111783801431536
usa,accruals,monthly,vw_cap,6,1998-04-30,0.00115657354950984
usa,accruals,monthly,vw_cap,6,1998-05-31,0.0019632592051309
usa,accruals,monthly,vw_cap,6,1998-06-30,0.00480549746980419
usa,accruals,monthly,vw_cap,6,1998-07-31,0.0126538177927925
usa,accruals,monthly,vw_cap,6,1998-08-31,0.0148293090746681
usa,accruals,monthly,vw_cap,6,1998-09-30,0.0279426508481745
usa,accruals,monthly,vw_cap,6,1998-10-31,-0.00373271736722824
usa,accruals,monthly,vw_cap,6,1998-11-30,-0.00186630866754277
usa,accruals,monthly,vw_cap,6,1998-12-31,0.00342601419731891
usa,accruals,monthly,vw_cap,6,1999-01-31,0.0105462741245647
usa,accruals,monthly,vw_cap,6,1999-02-28,0.00883375640999039
usa,accruals,monthly,vw_cap,6,1999-03-31,0.0216879096724379
usa,accruals,monthly,vw_cap,6,1999-04-30,0.0149238982671904
usa,accruals,monthly,vw_cap,6,1999-05-31,-0.00462712674676581
usa,accruals,monthly,vw_cap,6,1999-06-30,0.00268710155371287
usa,accruals,monthly,vw_cap,6,1999-07-31,0.00800318589265114
usa,accruals,monthly,vw_cap,6,1999-08-31,0.0137907006233245
usa,accruals,monthly,vw_cap,6,1999-09-30,0.00962636218757677
usa,accruals,monthly,vw_cap,6,1999-10-31,0.00271337683002758
usa,accruals,monthly,vw_cap,6,1999-11-30,0.0255888759266321
usa,accruals,monthly,vw_cap,6,1999-12-31,0.0302213682246963
usa,accruals,monthly,vw_cap,6,2000-01-31,0.00181825016772835
usa,accruals,monthly,vw_cap,6,2000-02-29,-0.00382573371339443
usa,accruals,monthly,vw_cap,6,2000-03-31,-0.0154849012582959
usa,accruals,monthly,vw_cap,6,2000-04-30,-0.0154663563797107
usa,accruals,monthly,vw_cap,6,2000-05-31,-0.00269841834164409
usa,accruals,monthly,vw_cap,6,2000-06-30,-0.00560149005999205
usa,accruals,monthly,vw_cap,6,2000-07-31,-0.00691723582792311
usa,accruals,monthly,vw_cap,6,2000-08-31,-0.0190486469697765
usa,accruals,monthly,vw_cap,6,2000-09-30,-0.00639075114595588
usa,accruals,monthly,vw_cap,6,2000-10-31,0.00275626933088259
usa,accruals,monthly,vw_cap,6,2000-11-30,-0.0214998440802609
usa,accruals,monthly,vw_cap,6,2000-12-31,0.0035631628452408
usa,accruals,monthly,vw_cap,6,2001-01-31,0.00766087459807808
usa,accruals,monthly,vw_cap,6,2001-02-28,-0.0161485740854242
usa,accruals,monthly,vw_cap,6,2001-03-31,-0.0281054601331685
usa,accruals,monthly,vw_cap,6,2001-04-30,0.0139704002075696
usa,accruals,monthly,vw_cap,6,2001-05-31,-0.0149170986681257
usa,accruals,monthly,vw_cap,6,2001-06-30,-0.0215995288388961
usa,accruals,monthly,vw_cap,6,2001-07-31,0.00293144651586907
usa,accruals,monthly,vw_cap,6,2001-08-31,-0.00846922279284119
usa,accruals,monthly,vw_cap,6,2001-09-30,-0.022059757889338
usa,accruals,monthly,vw_cap,6,2001-10-31,0.012149623314282
usa,accruals,monthly,vw_cap,6,2001-11-30,0.0167496027712178
usa,accruals,monthly,vw_cap,6,2001-12-31,0.000732262713764444
usa,accruals,monthly,vw_cap,6,2002-01-31,0.000371756934979574
usa,accruals,monthly,vw_cap,6,2002-02-28,-0.0151172985258231
usa,accruals,monthly,vw_cap,6,2002-03-31,0.012485355295155
usa,accruals,monthly,vw_cap,6,2002-04-30,-0.0157303558328991
usa,accruals,monthly,vw_cap,6,2002-05-31,-0.00309767931880677
usa,accruals,monthly,vw_cap,6,2002-06-30,-0.0198387787176323
usa,accruals,monthly,vw_cap,6,2002-07-31,-0.0214628224625463
usa,accruals,monthly,vw_cap,6,2002-08-31,-0.00623739126580279
usa,accruals,monthly,vw_cap,6,2002-09-30,-0.0151810586073534
usa,accruals,monthly,vw_cap,6,2002-10-31,0.0201204413897647
usa,accruals,monthly,vw_cap,6,2002-11-30,0.0409145738800144
usa,accruals,monthly,vw_cap,6,2002-12-31,-0.0247853575075015
usa,accruals,monthly,vw_cap,6,2003-01-31,0.000625837933778259
usa,accruals,monthly,vw_cap,6,2003-02-28,0.00981400307781887
usa,accruals,monthly,vw_cap,6,2003-03-31,-0.00309547712775313
usa,accruals,monthly,vw_cap,6,2003-04-30,-0.00143084703503265
usa,accruals,monthly,vw_cap,6,2003-05-31,0.0218167872478091
usa,accruals,monthly,vw_cap,6,2003-06-30,-0.0073648105930105
usa,accruals,monthly,vw_cap,6,2003-07-31,-0.000552894033805357
usa,accruals,monthly,vw_cap,6,2003-08-31,0.0167338747458716
usa,accruals,monthly,vw_cap,6,2003-09-30,-0.00053192221567107
usa,accruals,monthly,vw_cap,6,2003-10-31,-0.00630298472886983
usa,accruals,monthly,vw_cap,6,2003-11-30,-0.000868491030020871
usa,accruals,monthly,vw_cap,6,2003-12-31,0.00908529894921588
usa,accruals,monthly,vw_cap,6,2004-01-31,0.0207228664732117
usa,accruals,monthly,vw_cap,6,2004-02-29,-0.0101312845112132
usa,accruals,monthly,vw_cap,6,2004-03-31,-0.00695079904239928
usa,accruals,monthly,vw_cap,6,2004-04-30,-0.00348076612725237
usa,accruals,monthly,vw_cap,6,2004-05-31,0.00241396562886926
usa,accruals,monthly,vw_cap,6,2004-06-30,0.0125900259988746
usa,accruals,monthly,vw_cap,6,2004-07-31,0.00023701469198457
usa,accruals,monthly,vw_cap,6,2004-08-31,-0.013214579353938
usa,accruals,monthly,vw_cap,6,2004-09-30,0.0120519020900141
usa,accruals,monthly,vw_cap,6,2004-10-31,0.0099652841637767
usa,accruals,monthly,vw_cap,6,2004-11-30,0.00504154275459949
usa,accruals,monthly,vw_cap,6,2004-12-31,-0.0114723060831087
usa,accruals,monthly,vw_cap,6,2005-01-31,-0.00875621655281596
usa,accruals,monthly,vw_cap,6,2005-02-28,0.00383474033117379
usa,accruals,monthly,vw_cap,6,2005-03-31,0.00587340844342428
usa,accruals,monthly,vw_cap,6,2005-04-30,0.00270300516165973
usa,accruals,monthly,vw_cap,6,2005-05-31,0.00369900334206178
usa,accruals,monthly,vw_cap,6,2005-06-30,0.00698508003274244
usa,accruals,monthly,vw_cap,6,2005-07-31,-0.00253629276032532
usa,accruals,monthly,vw_cap,6,2005-08-31,0.0113185099589179
usa,accruals,monthly,vw_cap,6,2005-09-30,0.00916456078528156
usa,accruals,monthly,vw_cap,6,2005-10-31,-0.00477494559341746
usa,accruals,monthly,vw_cap,6,2005-11-30,0.000404357368164055
usa,accruals,monthly,vw_cap,6,2005-12-31,0.00648256013729057
usa,accruals,monthly,vw_cap,6,2006-01-31,0.00716787149731371
usa,accruals,monthly,vw_cap,6,2006-02-28,-0.00293843378070947
usa,accruals,monthly,vw_cap,6,2006-03-31,0.000163166359474223
usa,accruals,monthly,vw_cap,6,2006-04-30,-0.00268353166158732
usa,accruals,monthly,vw_cap,6,2006-05-31,-0.00548948541287463
usa,accruals,monthly,vw_cap,6,2006-06-30,-0.000510775604520966
usa,accruals,monthly,vw_cap,6,2006-07-31,0.000907147790175846
usa,accruals,monthly,vw_cap,6,2006-08-31,0.0100376290779683
usa,accruals,monthly,vw_cap,6,2006-09-30,-0.00400741971078818
usa,accruals,monthly,vw_cap,6,2006-10-31,-0.00201497856131925
usa,accruals,monthly,vw_cap,6,2006-11-30,-0.00182817821974441
usa,accruals,monthly,vw_cap,6,2006-12-31,-0.000100409694480088
usa,accruals,monthly,vw_cap,6,2007-01-31,0.00778881685568075
usa,accruals,monthly,vw_cap,6,2007-02-28,0.000550683531499085
usa,accruals,monthly,vw_cap,6,2007-03-31,-0.000434041616486225
usa,accruals,monthly,vw_cap,6,2007-04-30,-0.00135374004147783
usa,accruals,monthly,vw_cap,6,2007-05-31,0.00236910463738617
