excntry,eom,stocks,me_lag1,dolvol_lag1,mkt_vw_lcl,mkt_ew_lcl,mkt_vw,mkt_ew,mkt_vw_exc,mkt_ew_exc
ARE,2018-12-31,106,221142.67262,2270813004,0.008432496,-0.002946955,0.0084410507,-0.00293745,0.0065110507,-0.00486745
ARE,2019-01-31,106,222982.98832,2395900187.6,0.0172987775,-0.003061723,0.0172885484,-0.003073915,0.0153685484,-0.004993915
ARE,2019-02-28,105,226701.82573,1621707353.9,0.0107963731,-0.010459558,0.0108214949,-0.010434677,0.0090124949,-0.012243677
ARE,2019-03-31,102,228152.80711,2256039236.1,0.0200494848,-0.006907314,0.0200754322,-0.006882998,0.0181404322,-0.008817998
ARE,2019-04-30,102,226738.33117,2447019624.4,0.0518297698,0.020191757,0.0517710822,0.020134709,0.0496460822,0.018009709
ARE,2019-05-31,102,235369.91309,2811246680,-0.044124276,-0.030892481,-0.044119762,-0.030887648,-0.046102762,-0.032870648
ARE,2019-06-30,103,243111.82695,2725378067.8,-0.001032189,-0.008316151,-0.000985289,-0.008266635,-0.002838289,-0.010119635
ARE,2019-07-31,100,227828.89206,1808949422,0.0601081414,0.0542473835,0.0601087806,0.0542472546,0.0583257806,0.0524642546
ARE,2019-08-31,100,241783.27501,2550065573.2,-0.034773708,-0.020241432,-0.034811952,-0.020282689,-0.036719952,-0.022190689
ARE,2019-09-30,98,233837.43885,1694761211,-0.005772814,0.0147626209,-0.00572346,0.0148131979,-0.00751046,0.0130261979
ARE,2019-10-31,102,232921.99704,2391960495.3,0.0013052692,0.0043710873,0.0013674343,0.0044322091,-0.000163566,0.0029012091
ARE,2019-11-30,103,234749.36666,1954002723.3,-0.020588505,-0.02471314,-0.020705557,-0.024824942,-0.021902557,-0.026021942
ARE,2019-12-31,104,230198.97486,2431644447.2,0.0223022174,0.0147327687,0.0223051832,0.0147329464,0.0208741832,0.0133019464
ARE,2020-01-31,101,234952.46674,4269113670.3,0.0273882173,0.0075408844,0.0273885999,0.0075427804,0.0262245999,0.0063787804
ARE,2020-02-29,102,242269.44486,1888148732.4,-0.037731706,-0.021787433,-0.037733068,-0.021790831,-0.038941068,-0.022998831
ARE,2020-03-31,103,233416.12378,2232189858.1,-0.205488799,-0.104838978,-0.205478287,-0.104827671,-0.206746287,-0.106095671
ARE,2020-04-30,102,192630.73463,3261747471.2,0.1360264385,0.0973749763,0.1360329454,0.097380765,0.1360299454,0.097377765
ARE,2020-05-31,100,201455.95588,2688700737.5,-0.014297149,-0.024934785,-0.01433571,-0.024971593,-0.01439471,-0.025030593
ARE,2020-06-30,98,198378.95732,2019314069.1,0.0396265052,0.0330254533,0.0396868412,0.0330859453,0.0395758412,0.0329749453
ARE,2020-07-31,99,195068.57419,2677608624.2,0.0103366296,0.0320345608,0.010329691,0.0320289338,0.010233691,0.0319329338
ARE,2020-08-31,98,197762.12331,1867621463.7,0.0649854372,0.058106651,0.0648968756,0.0580230038,0.0648178756,0.0579440038
ARE,2020-09-30,96,209857.38241,3595195020.9,0.01094504,0.0360388048,0.0109965263,0.0360896741,0.0109205263,0.0360136741
ARE,2020-10-31,96,212102.56622,5108791758.6,0.0047420699,0.005191372,0.0046726557,0.0051251065,0.0045996557,0.0050521065
ARE,2020-11-30,98,213430.16359,3464547879.6,0.0681291914,0.0422961611,0.068192736,0.0423556048,0.068126736,0.0422896048
ARE,2020-12-31,99,224964.11593,5112100433,0.0162096112,0.0240297144,0.0162440291,0.0240616469,0.0161840291,0.0240016469
ARG,1988-09-30,41,244421.03116,,0.1225358324,0.4212617479,0.2884076844,0.5727879294,0.2822626835,0.5585804252
ARG,1988-10-31,41,314913.93477,,-0.158898485,-0.125921622,-0.177110723,-0.149994697,-0.183184723,-0.156068697
ARG,1988-11-30,41,259140.89324,,0.5905610866,-0.011662648,0.5337378451,-0.046150111,0.5279958451,-0.051892111
ARG,1988-12-31,41,395320.48163,,-0.173301815,0.0162287905,-0.357096867,-0.201239534,-0.363402867,-0.207545534
ARG,1989-01-31,38,57688.201555,,0.0544116942,0.0354038002,0.0284454631,-0.012943548,0.0226794631,-0.018709548
ARG,1989-02-28,36,59322.293394,,0.143837246,0.2259504957,0.0528880387,0.1419870572,0.0467780387,0.1358770572
ARG,1989-03-31,37,62541.292997,,0.3113612851,0.7168523568,-0.44672924,-0.344363679,-0.45294224,-0.350576679
ARG,1989-04-30,41,108880.43685,,0.6900020077,0.6755923913,-0.093058492,0.0487786302,-0.099867424,-0.146250142
ARG,1989-05-31,46,100645.67188,,2.1077191925,1.4722391518,0.7276358763,0.2128034462,0.719695157,0.2090895464
ARG,1989-06-30,46,173879.07353,,0.3897395296,3.1779155624,-0.01511125,1.6614180683,-0.014157315,1.2655359104
ARG,1989-07-31,47,171251.58953,,1.3155060932,0.2906908042,-0.147201541,-0.516258573,-0.153862544,-0.517854827
ARG,1989-08-31,44,145869.0692,,1.0097398092,0.6969680681,1.0135357171,0.7000383108,1.0067284705,0.5957933266
ARG,1989-09-30,44,293712.44297,,2.87990429,1.0973260378,2.8613846607,1.0869027351,1.6136521723,0.9469086501
ARG,1989-10-31,45,1132864.274,,0.1417098645,2.4673937235,0.1498801736,2.4678416142,0.143055894,-0.067032136
ARG,1989-11-30,44,11698.387389,,-0.060310252,-0.103104894,-0.058967613,-0.101834316,-0.065259048,-0.100285212
ARG,1989-12-31,37,9864.9059909,,0.2312204746,0.4951468692,-0.384315299,-0.267462422,-0.390256298,-0.273346167
ARG,1990-01-31,36,3088.781352,,-0.391925453,-0.329339802,-0.457528941,-0.474227847,-0.463145732,-0.479181526
ARG,1990-02-28,39,2569.1804136,,1.8879464451,2.1463858376,0.1382035641,0.0663309119,0.1323855641,0.0605129119
ARG,1990-03-31,40,2931.1044718,,0.2626192904,0.2297342479,0.0534869808,0.2894055873,0.0458359604,0.2560708975
ARG,1990-04-30,42,184466.31655,,3.6882461948,0.6269312338,3.3361897508,0.5464898411,1.7215852398,0.501811378
ARG,1990-05-31,42,799880.95405,,-0.181833948,0.0981922344,-0.213138337,0.0658148479,-0.219542677,0.0290270586
ARG,1990-06-30,38,628195.56406,,0.1012915632,-0.011675941,0.153427483,0.0060827585,0.147529483,0.0001847585
ARG,1990-07-31,38,724604.13789,,-0.017477447,0.2046383339,-0.062248447,0.0979354136,-0.068952447,0.0912314136
ARG,1990-08-31,40,679509.67373,,-0.199074202,-0.078311923,-0.273478382,-0.19370343,-0.279632382,-0.19985743
ARG,1990-09-30,35,2467.1473219,,-0.009874012,0.022090646,0.1242716221,0.1569348143,0.1182876221,0.1509508143
ARG,1990-10-31,34,2773.1445404,,-0.058282571,-0.058518181,-0.056242788,-0.055534418,-0.062801788,-0.062093418
ARG,1990-11-30,38,4348.2872467,,-0.02894198,-0.035902595,0.0499346784,0.0466336877,0.0442836784,0.0409826877
ARG,1990-12-31,37,4733.4977149,,-0.002542152,-0.01427399,-0.045706801,-0.070317968,-0.051695801,-0.076306968
ARG,1991-01-31,36,4549.5715197,,0.6301960704,0.4932131723,0.0154545428,-0.084008335,0.0116262804,-0.085992754
ARG,1991-02-28,39,4633.6558005,,0.1752712606,0.156384201,0.0473747517,0.0369046602,0.0426077517,0.0321376602
ARG,1991-03-31,41,4855.0881444,,0.4877015699,0.5765331162,0.5084381358,0.6183593708,0.5040471358,0.6139683708
ARG,1991-04-30,43,313163.04765,,0.2912491301,0.3369017704,0.2444975383,0.33072795,0.2391625308,0.3211887438
ARG,1991-05-31,44,389762.95786,,-0.01718388,0.0971556169,-0.018528394,0.0426569398,-0.022979752,0.0418205575
ARG,1991-06-30,39,7492.5521285,,-0.077541163,-0.058115134,-0.074928074,-0.05652209,-0.079099074,-0.06069309
ARG,1991-07-31,39,6931.1496253,,0.0519623218,0.0129534649,0.0538170767,0.0137331662,0.0489770767,0.0088931662
ARG,1991-08-31,43,499913.86242,,0.7611787456,0.9788715756,0.7747163033,0.9828989612,0.7698606605,0.9506552611
ARG,1991-09-30,46,887320.22268,,-0.166554388,0.0311410936,-0.163356655,0.0357885769,-0.167914655,0.0312305769
ARG,1991-10-31,46,742370.56049,,-0.144508058,0.0969093957,-0.14645904,0.0995874146,-0.15070504,0.0953414146
ARG,1991-11-30,42,633608.86111,,-0.088701562,-0.143133993,-0.088727337,-0.145000208,-0.092642108,-0.147034859
ARG,1991-12-31,40,13495.6891,,0.1774089914,0.1061100725,0.175267311,0.1046004965,0.1735324718,0.1034969721
ARG,1992-01-31,40,15814.904377,,0.0789864264,1210.5272605,0.0802352519,1210.5280761,0.0525040034,1.0241634651
ARG,1992-02-29,42,417093.8955,,0.1442242514,-0.050477374,0.1422144797,-0.050558104,0.1393864797,-0.053386104
ARG,1992-03-31,36,12617.528664,,0.1074131236,0.0453862809,0.1025044113,0.0423135075,0.0991284113,0.0389375075
ARG,1992-04-30,36,14727.280885,,0.1081355376,0.1432760631,0.1123114084,0.1458267526,0.1090084084,0.1425237526
ARG,1992-05-31,33,16184.347974,,0.1177604265,0.318779512,0.1137624272,0.3142646148,0.1110044272,0.3115066148
ARG,1992-06-30,35,19078.376626,,-0.187223733,24.411607909,-0.183355091,24.499638873,-0.247563561,-0.189715996
ARG,1992-07-31,38,19661.906397,,-0.110780826,-0.179436291,-0.116152821,-0.184304545,-0.119044821,-0.187196545
ARG,1992-08-31,40,17505.864151,,-0.128684554,-0.235210921,-0.128130758,-0.234715323,-0.130735758,-0.237320323
ARG,1992-09-30,40,14496.636281,,-0.098971266,-0.080215907,-0.096329672,-0.07818708,-0.098902672,-0.08076008
ARG,1992-10-31,40,13097.072511,,-0.069252815,-0.056533061,-0.071447715,-0.058286637,-0.073733715,-0.060572637
ARG,1992-11-30,40,12150.62116,,-0.091378645,-0.203983667,-0.093355755,-0.204900048,-0.095701755,-0.207246048
ARG,1992-12-31,43,11030.680777,,0.1929400168,0.1656018797,0.1896663153,0.1642557729,0.1873963153,0.1619857729
ARG,1993-01-31,40,13110.048849,,0.0343656735,-0.008249957,0.0355028745,-0.009321972,0.0331678745,-0.011656972
ARG,1993-02-28,39,13539.972979,,-0.062926977,0.049568211,-0.065154354,0.0476741864,-0.069323734,-0.075808941
ARG,1993-03-31,39,12146.992177,,0.0712505055,0.0512740531,0.0729912084,0.0524564537,0.0704532084,0.0499184537
ARG,1993-04-30,42,13072.953462,,-0.01352174,0.0211433087,-0.0145686,0.0203008978,-0.0169406,0.0179288978
ARG,1993-05-31,41,12885.46643,,-0.026111475,-0.067870912,-0.026375939,-0.067701717,-0.028543939,-0.069869717
ARG,1993-06-30,41,12621.161984,,0.0789382587,0.1263954883,0.0803773601,0.1269327047,0.0776213601,0.1241767047
ARG,1993-07-31,40,13406.415621,,0.0073108419,0.021755257,0.008849319,0.0232116588,0.006447319,0.0208096588
ARG,1993-08-31,41,20681.991216,,0.146064228,0.0475563858,0.1440124032,0.0469942594,0.1414824032,0.0444642594
ARG,1993-09-30,44,23801.450277,,0.0754383983,0.1185354873,0.0747982007,0.1173090404,0.0724422007,0.1149530404
ARG,1993-10-31,44,25508.623251,,0.093428163,0.012780633,0.092487767,0.0125225385,0.090277767,0.0103125385
ARG,1993-11-30,45,27931.066159,,-0.026189795,-0.076482088,-0.023244242,-0.074399906,-0.025671837,-0.0738527
ARG,1993-12-31,43,27505.216816,,0.2279517091,0.1997211137,0.2274838671,0.1990967549,0.2252208671,0.1968337549
ARG,1994-01-31,42,33579.400583,,0.1202928808,0.2628129575,0.1182439391,0.2604775885,0.1157409391,0.2579745885
ARG,1994-02-28,46,38600.425538,,-0.0665167,0.0252608121,-0.066512987,0.0252961511,-0.068632987,0.0231761511
ARG,1994-03-31,48,36155.709199,,-0.122761428,-0.089196769,-0.122035134,-0.088746855,-0.124504134,-0.091215855
ARG,1994-04-30,48,32829.239136,,-0.008489411,-0.010273851,-0.008993302,-0.01056871,-0.011704302,-0.01327971
ARG,1994-05-31,45,32546.3328,,0.1202349394,0.0992582674,0.1218140523,0.1008743664,0.1186640523,0.0977243664
ARG,1994-06-30,45,37438.577391,,-0.155985342,-0.085646903,-0.155991431,-0.08566377,-0.159109431,-0.08878177
ARG,1994-07-31,45,31520.034265,,0.1066648205,0.0211530822,0.1060238897,0.0205907234,0.1032728897,0.0178397234
ARG,1994-08-31,49,34888.665217,,0.0880058404,0.0611656145,0.0867992569,0.0600448007,0.0831122569,0.0563578007
ARG,1994-09-30,52,38405.880037,401108464.47,-0.029221011,0.0743290986,-0.029405343,0.0741506231,-0.033064343,0.0704916231
ARG,1994-10-31,52,37306.511801,374040059.18,-0.061369733,0.018989061,-0.061158354,0.0191954392,-0.064998354,0.0153554392
ARG,1994-11-30,47,34163.657914,335429727.12,-0.066996024,-0.063658191,-0.066572088,-0.063245374,-0.070263088,-0.066936374
ARG,1994-12-31,47,31806.376095,335931298.08,-0.106967953,-0.085366943,-0.107583067,-0.085769475,-0.112013067,-0.090199475
ARG,1995-01-31,42,28085.591509,320350266,-0.060587302,-0.086996425,-0.060648705,-0.087116213,-0.064804705,-0.091272213
ARG,1995-02-28,44,27759.983671,248864140.43,-0.21400983,-0.240920778,-0.21396106,-0.240851616,-0.21794406,-0.244834616
ARG,1995-03-31,46,22001.005826,211343660.19,0.1616041452,0.1005615565,0.1619620412,0.1008437506,0.1578280412,0.0967097506
ARG,1995-04-30,46,25562.941211,385434544.88,0.0260669063,0.0214069686,0.0262565139,0.0215443015,0.0218065139,0.0170943015
ARG,1995-05-31,47,26261.844496,226745576.62,0.0868325959,0.0880064382,0.0865711355,0.087826492,0.0812161355,0.082471492
ARG,1995-06-30,46,28489.413983,306127648.47,-0.06441431,-0.061067259,-0.064303699,-0.060978067,-0.069017699,-0.065692067
ARG,1995-07-31,46,29450.040882,216159905.46,0.0560813301,0.0742413401,0.0558318712,0.0740559329,0.0513098712,0.0695339329
ARG,1995-08-31,48,31085.381286,311401072.38,-0.034261734,-0.012826063,-0.03391271,-0.012566568,-0.03854971,-0.017203568
ARG,1995-09-30,49,30062.019806,334840641.29,-0.028687854,-0.056469751,-0.028979562,-0.056682965,-0.033288562,-0.060991965
ARG,1995-10-31,52,29224.85657,185760344.37,-0.055436216,-0.051382369,-0.055438223,-0.051382179,-0.060152223,-0.056096179
ARG,1995-11-30,53,27584.477334,145504148.98,0.1395031089,0.1096224895,0.139505544,0.1096138435,0.135397544,0.1055058435
ARG,1995-12-31,57,31620.905967,275497177.72,0.089374632,0.0511372958,0.0893731622,0.0511352361,0.0844911622,0.0462532361
ARG,1996-01-31,65,34379.175146,309735653.01,0.1263023235,0.1070341313,0.126307003,0.1070489014,0.122029003,0.1027709014
ARG,1996-02-29,62,38662.783982,467698385.99,-0.138172009,-0.086424133,-0.138172618,-0.086418082,-0.142061414,-0.088216889
ARG,1996-03-31,62,33263.611499,320120693.34,0.0233658658,0.0025185252,0.0235584289,0.0026476458,0.0196154289,-0.001295354
ARG,1996-04-30,63,34080.417265,275378507.79,0.0962731586,0.1146919503,0.1002475003,0.1183724744,0.0956685003,0.1137934744
ARG,1996-05-31,63,37488.610489,276382164.91,0.0407178178,0.1727648663,0.038032412,0.1701259828,0.034050412,0.1661439828
ARG,1996-06-30,65,38616.26408,384729998.95,0.0141051106,-0.008756594,0.0141723628,-0.008587706,0.0101723628,-0.012587706
ARG,1996-07-31,63,39144.296274,268304950.18,-0.141650243,-0.100850463,-0.141706187,-0.100880074,-0.146203187,-0.105377074
ARG,1996-08-31,58,33493.547283,338742220.32,-0.016851578,-0.054830795,-0.016857672,-0.054845731,-0.020979672,-0.058967731
ARG,1996-09-30,56,32769.345533,277395048.57,0.0775227794,0.0882300543,0.0762126019,0.0869087881,0.0718376019,0.0825337881
ARG,1996-10-31,57,35107.541232,250837498.42,-0.013430223,0.0045787501,-0.013435652,0.0045605464,-0.017681652,0.0003145464
ARG,1996-11-30,62,34648.697907,323946796.42,0.0672440893,0.0549916615,0.0675547987,0.0552477113,0.0636137987,0.0513067113
ARG,1996-12-31,71,37646.520365,325576587.24,0.0547692663,-0.003720589,0.0544637224,-0.003905497,0.050252085,-0.001477701
ARG,1997-01-31,77,39608.911914,376266939.34,0.0910392837,0.0841153872,0.0913094959,0.0842815858,0.0872954959,0.0802675858
ARG,1997-02-28,77,43311.885445,429373651.1,0.0163030937,0.0272827814,0.0163209424,0.027278103,0.0125329424,0.023490103
ARG,1997-03-31,69,44654.19113,545138998.11,-0.012664245,0.0219332448,-0.012930534,0.021702301,-0.018662093,-0.00549282
ARG,1997-04-30,70,53071.572485,355420382.07,0.0258417139,9.17587e-05,0.025948036,0.0002040808,0.021635036,-0.004108919
ARG,1997-05-31,71,46097.911705,346959104.19,0.0704325174,0.0229030998,0.0706928328,0.0231370063,0.0664298328,0.0188740063
ARG,1997-06-30,74,48418.518309,376060281.14,0.0204094039,0.0781797733,0.0200525917,0.0779652932,0.0163085917,0.0742212932
ARG,1997-07-31,83,61222.610081,479394603.52,0.0571779694,0.0580640362,0.0571851589,0.0580854803,0.0528911589,0.0537914803
ARG,1997-08-31,80,55722.114259,584335815.74,-0.021145508,0.0017177093,-0.021132315,0.0017464704,-0.025190315,-0.00231153
ARG,1997-09-30,80,55502.616245,458143765.54,0.0388729895,-0.014614878,0.0388749199,-0.014604527,0.0342989199,-0.019180527
ARG,1997-10-31,75,57727.715779,379580243.46,-0.169667414,-0.112867147,-0.169360172,-0.112645146,-0.173271172,-0.116556146
ARG,1997-11-30,73,47902.18328,539680058.79,0.0683313199,-0.049341338,0.068172288,-0.049455703,0.064399288,-0.053228703
ARG,1997-12-31,68,51013.164363,442876828.88,0.0567155258,0.0237323398,0.0564772028,0.0235441253,0.0518482028,0.0189151253
ARG,1998-01-31,66,55470.67678,331042472.43,-0.086153917,-0.071120932,-0.085951651,-0.070998919,-0.090155651,-0.075202919
ARG,1998-02-28,64,46453.232583,216825564.92,0.0844305321,0.0983092427,0.0844994107,0.0984261375,0.0806524107,0.0945791375
ARG,1998-03-31,70,50681.639837,268103953.58,0.039521221,0.0296512219,0.0392369429,0.0294588171,0.0347519429,0.0249738171
ARG,1998-04-30,69,52902.216694,292957934.42,0.0033377773,0.0003865529,0.0032671072,0.0003067216,-0.001040893,-0.004001278
ARG,1998-05-31,66,54066.986326,238230163.51,-0.115117442,-0.094687045,-0.114799042,-0.094427531,-0.118604042,-0.098232531
ARG,1998-06-30,64,48251.715547,237525110.56,-0.053811518,-0.050916435,-0.05414794,-0.051169335,-0.05816894,-0.055190335
ARG,1998-07-31,68,45808.621172,190288672.71,0.077298677,0.0584634575,0.0776427626,0.058685784,0.0737697626,0.054812784
ARG,1998-08-31,61,44961.232639,506545811.04,-0.322858075,-0.282446685,-0.323046507,-0.28252347,-0.327058507,-0.28653547
ARG,1998-09-30,61,30391.224354,672154688.75,0.1402596452,-0.014238345,0.1401903677,-0.014330126,0.1363153677,-0.018205126
ARG,1998-10-31,60,34084.179109,657003393.46,0.1271120526,0.159782402,0.1272987774,0.1599105424,0.1239457774,0.1565575424
ARG,1998-11-30,62,38381.96798,592281694.15,0.038665029,0.1053536661,0.0385604712,0.1053254281,0.0353274712,0.1020924281
ARG,1998-12-31,63,42607.391231,624704426.2,-0.095379325,-0.07263535,-0.094776984,-0.072224057,-0.098555984,-0.076003057
ARG,1999-01-31,56,37971.470622,436513023.34,-0.10471143,-0.130231619,-0.10513028,-0.130523721,-0.10862428,-0.134017721
ARG,1999-02-28,52,31857.931273,555242271.11,0.0486272496,0.0173328734,0.0485698513,0.0172821043,0.0451978513,0.0139101043
ARG,1999-03-31,52,36004.848496,351727277.25,0.0681478237,0.0452209474,0.0678285404,0.0449868922,0.0637525404,0.0409108922
ARG,1999-04-30,59,40690.963893,466636084.8,0.2859685232,0.1847903354,0.2863377243,0.1850477024,0.2825537243,0.1812637024
ARG,1999-05-31,59,52272.759203,966582466.03,-0.053754954,-0.042842079,-0.053896246,-0.042919021,-0.057359246,-0.046382021
ARG,1999-06-30,56,48882.302851,961981329.08,-0.040709505,0.0012927715,-0.040779848,0.0012192726,-0.044877848,-0.002878727
ARG,1999-07-31,56,46254.821939,579598236.91,-0.031685197,-0.03565503,-0.031466037,-0.035497186,-0.035124037,-0.039155186
ARG,1999-08-31,57,44708.854332,509926452.02,0.0284555142,0.0544202632,0.0282459662,0.0542988117,0.0243699662,0.0504228117
ARG,1999-09-30,59,44214.327893,420586044.1,0.0193771782,0.0788606923,0.0194336995,0.0788805413,0.0157286995,0.0751755413
ARG,1999-10-31,57,45843.335543,567447967.94,0.0086591084,0.0141967463,0.0089630735,0.01446998,0.0053820735,0.01088898
ARG,1999-11-30,56,48701.98084,493284902.64,-0.04285716,0.0049760056,-0.043195489,0.0046805944,-0.03274256,0.0064083722
ARG,1999-12-31,56,48281.231489,633580021.55,0.0347512945,-0.023453486,0.0347429899,-0.023421025,0.0309789899,-0.027185025
ARG,2000-01-31,55,49620.211713,404120229.85,0.0189990557,-0.013638823,0.0190549599,-0.013627653,0.0147119599,-0.017970653
ARG,2000-02-29,54,49005.777163,563788860.1,0.1059737433,0.0744706528,0.1059893848,0.0745182325,0.1016943848,0.0702232325
ARG,2000-03-31,57,53718.318385,506287997.61,-0.080111604,-0.031676125,-0.079898955,-0.031519597,-0.084275955,-0.035896597
ARG,2000-04-30,58,53811.540926,495683462.84,-0.089375675,-0.055052606,-0.089179895,-0.054873406,-0.093774895,-0.059468406
ARG,2000-05-31,55,46566.42206,462327978.89,-0.05843096,-0.074929854,-0.05897933,-0.075326387,-0.06376133,-0.080108387
ARG,2000-06-30,52,43685.415714,475617942.57,0.0904674338,0.0321363236,0.0906054919,0.0322337547,0.0868614919,0.0284897547
ARG,2000-07-31,50,47164.06284,560920666.88,-0.04083062,0.0216925229,-0.040825567,0.0217429846,-0.045597567,0.0169709846
ARG,2000-08-31,55,45346.866314,546505047.85,-0.059932143,-0.030684469,-0.059931757,-0.030753834,-0.064933757,-0.035755834
ARG,2000-09-30,52,42573.168691,412754506.78,0.0012046741,0.0005519576,0.00156843,0.0008615277,-0.00352457,-0.004231472
ARG,2000-10-31,46,42386.870182,186333107.49,-0.07673281,-0.0457913,-0.077041973,-0.046059516,-0.082258973,-0.051276516
ARG,2000-11-30,45,40447.962354,245201608.39,-0.043575112,-0.075964663,-0.04359665,-0.075985241,-0.04856265,-0.080951241
ARG,2000-12-31,49,39252.210053,194568365.32,0.0152962045,-0.00039422,0.0162354299,0.0004718379,0.0113264299,-0.004437162
